rid,binaryID
14717,10000000101110011001101100011000001110
14718,100000001011100110011011000110000011101
14719,10000000101110011001101100011000001111
14720,100000001011100110011011000110000011111
14721,10000000101110011001101100011000001001
14722,100000001011100110011011000110000010011
14723,100000001011100110011011000110000010001
14724,1000000010111001100110110001100000100010
14725,10000000101110011001101100011000001000101
14726,1000000010111001100110110001100000100011
14727,10000000101110011001101100011000001000111
14728,100000001011100110011011000110000010001111
14729,100000001011100110011011000110000010000111010
14730,1000000010111001100110110001100000100001110101
14731,100000001011100110011011000110000010000111011
14732,1000000010111001100110110001100000100001110111
14733,1000000010111001100110110001100000100001110001
14734,10000000101110011001101100011000001000011100011
14735,10000000101110011001101100011000001000011100001
14736,100000001011100110011011000110000010000111001001
14737,1000000010111001100110110001100000100001110010011
14738,1000000010111001100110110001100000100001110010001
14739,1000000010111001100110110001100000100001110010001111
14740,100000001011100110011011000110000010000111001000111
14741,10000000101110011001101100011000001000011100100011
14742,100000001011100110011011000110000010000111001000001
14743,100000001011100110011011000110000010000111001000000101
14744,10000000101110011001101100011000001000011100100000010111
14745,1000000010111001100110110001100000100001110010000001011
14746,100000001011100110011011000110000010000111001000000110100111
14747,100000001011100110011011000110000010000111001000000110101
14748,1000000010111001100110110001100000100001110010000001101011
14749,10000000101110011001101100011000001000011100100000011011111
14750,1000000010111001100110110001100000100001110010000001101111
14751,1000000010111001100110110001100000100001110010000001101111111
14752,10000000101110011001101100011000001000011100100000011011111111
14753,100000001011100110011011000110000010000111001000000110111111
14754,10000000101110011001101100011000001000011100100000011011
14755,100000001011100110011011000110000010000111001000000110111
14756,1000000010111001100110110001100000100001110010000001111
14757,10000000101110011001101100011000001000011100100000011110
14758,100000001011100110011011000110000010000111001000000111100
14759,1000000010111001100110110001100000100001110010000001111000
14760,10000000101110011001101100011000001000011100100000011110000
14761,100000001011100110011011000110000010000111001000000111100000
14762,1000000010111001100110110001100000100001110010000001111000001
14763,10000000101110011001101100011000001000011100100000011110000011
14764,10000000101110011001101100011000001000011100100000011110001
14765,100000001011100110011011000110000010000111001000000111100010
14766,100000001011100110011011000110000010000111001000000111100011
14767,1000000010111001100110110001100000100001110010000001111000110
14768,1000000010111001100110110001100000100001110010000001111000111
14769,10000000101110011001101100011000001000011100100000011110001111
14770,100000001011100110011011000110000010000111001000000111100001
14771,100000001011100110011011000110000010000111001000000111100001101
14772,100000001011100110011011000110000010000111001000000111101
14773,1000000010111001100110110001100000100001110010000001111011
14774,10000000101110011001101100011000001000011100100000011111
14775,100000001011100110011011000110000010000111001000000111111
14776,10000000101110011001101100011000001000011100100001
14777,10000000101110011001101100011000001000011100101011111
14778,100000001011100110011011000110000010000111001010110111
14779,100000001011100110011011000110000010000111001010011111
14780,1000000010111001100110110001100000100001110010100111110
14781,10000000101110011001101100011000001000011100101001111101
14782,1000000010111001100110110001100000100001110010100111111
14783,100000001011100110011011000110000010000111001010011101
14784,100000001011100110011011000110000010000111001010011101111
14785,1000000010111001100110110001100000100001110010100111011111
14786,100000001011100110011011000110000010000111001010011101101
14787,10000000101110011001101100011000001000011100101001110110111
14788,1000000010111001100110110001100000100001110010100111011011
14789,1000000010111001100110110001100000100001110010111111
14790,10000000101110011001101100011000001000011100101111111
14791,10000000101110011001101100011000001000011100101111101
14792,100000001011100110011011000110000010000111001011111010
14793,1000000010111001100110110001100000100001110010111110101
14794,1000000010111001100110110001100000100001110010111110111
14795,100000001011100110011011000110000010000111001011111011
14796,1000000010111001100110110001100000100001110010111110001
14797,10000000101110011001101100011000001000011100101111100011111
14798,1000000010111001100110110001100000100001110010111110001111
14799,1000000010111001100110110001100000100001110010111110001101
14800,100000001011100110011011000110000010000111001011111001
14801,1000000010111001100110110001100000100001110010111110011
14802,1000000010111001100110110001100000100001110011
14803,10000000101110011001101100011000001000011100111
14804,100000001011100110011011000110000010000111001111
14805,1000000010111001100110110001100000100001110011111
14806,10000000101110011001101100011000001000011100111111
14807,10000000101110011001101100011000001000011111
14808,100000001011100110011011000110000010000111111
14809,100000001011100110011011000110000010000101
14810,1000000010111001100110110001100000100001011
14811,1000000010111001100110110001100000101
14812,10000000101110011001101100011000001011
14813,1000000010111001100110110001100011
14814,100000001011100110011011000110001111
14815,10000000101110011001101100011000111
14816,100000001011100110011011000110001
14817,1000000010111001100110110001101
14818,10000000101110011001101100011010
14819,100000001011100110011011000110101
14820,100000001011100110011011000110101111
14821,1000000010111001100110110001101011111
14822,10000000101110011001101100011010111
14823,1000000010111001100110110001101011
14824,10000000101110011001101100011010111110
14825,100000001011100110011011000110101111101
14826,1000000010111001100110110001101011111011
14827,10000000101110011001101100011010111111
14828,10000000101110011001101100011011
14829,100000001011100110011011000110111
14830,100000001011100110011011000111
14831,1000000010111001100110110001111
14832,10000000101110011001101100101
14833,100000001011100110011011001011
14834,100000001011100110011011001001111011101
14835,1000000010111001100110110010011110111011
14836,10000000101110011001101100100111101111101
14837,100000001011100110011011001001111011111011
14838,10000000101110011001101100100111101111111111
14839,1000000010111001100110110010011110111111
14840,1000000010111001100110110010011110111111111
14841,10000000101110011001101100100111101111111
14842,100000001011100110011011001001111011111111
14843,10000000101110011001101100100111111
14844,100000001011100110011011001001111111
14845,1000000010111001100110110010011111
14846,10000000101110011001101100100101
14847,100000001011100110011011001001010
14848,1000000010111001100110110010010100
14849,10000000101110011001101100100101111
14850,1000000010111001100110110010010111
14851,100000001011100110011011001001011
14852,100000001011100110011011001001011111
14853,1000000010111001100110110010010111111
14854,10000000101110011001101100100101111111
14855,100000001011100110011011001001011111111
14856,1000000010111001100110110010010101
14857,1000000010111001100110110011
14858,10000000101110011001101100111
14859,1000000010111001100110111
14860,10000000101110011001101111
14861,1000000010111001100111
14862,10000000101110011001110
14863,100000001011100110011100
14864,10000000101110011001110001
14865,1000000010111001100111000
14866,10000000101110011001111
14867,10000000101110011001111011
14868,100000001011100110011110
14869,1000000010111001100111101
14870,100000001011100110011110111
14871,1000000010111001100111101111
14872,100000001011100110011111
14873,10000000101110011001111101
14874,1000000010111001100111110
14875,10000000101110011001111111
14876,100000001011100110011111111
14877,1000000010111001100111111
14878,1000000010111001100111111111
14879,10000000101110011001111111111
14880,10000000101110011001110011
14881,1000000010111001100111001
14882,100000001011100110011101
14883,1000000010111001100111011
14884,1000000010111001101
14885,10000000101110011010
14886,100000001011100110100
14887,1000000010111001101000
14888,100000001011100110100011
14889,10000000101110011010001
14890,1000000010111001101000111
14891,10000000101110011011
14892,100000001011100110111
14893,1000000010111001101111
14894,10000000101110011011110
14895,1000000010111001101111001
14896,100000001011100110111100
14897,100000001011100110111101
14898,1000000010111001101111011
14899,10000000101110011011110111
14900,100000001011100110111101110
14901,100000001011100110111101111
14902,10000000101110011011111
14903,100000001011100110111110
14904,1000000010111001101111101
14905,10000000101110011011111011
14906,1000000010111001101111101101
14907,10000000101110011011111011011
14908,100000001011100110111110110
14909,100000001011100110111110110111
14910,100000001011100110111111
14911,1000000010111001101111111
14912,100000001011100110111110111
14913,1000000010111001101111101111
14914,1000000010111001101001
14915,10000000101110011010010
14916,100000001011100110100111
14917,10000000101110011010011
14918,1000000010111001101011
14919,10000000101110011010111
14920,100000001011100110101111
14921,100000001011100110101
14922,100000001011101
14923,100000001011
14924,10000001
14925,100001
14926,10001
14927,101
14928,101011
14929,1010111
14930,1010
14931,10101
14932,1011
14933,10110
14934,101101
14935,1011011
14936,10111
14937,101110
14938,101111
14939,1011111
14940,10111110
14941,101111100
14942,10111110100
14943,101111101001
14944,10111110101
14945,101111101010
14946,1011111010101
14947,101111101011
14948,10111111
14949,101111111
14950,1011111110
14951,10111111100111
14952,101111111001111
14953,1011111110011111
14954,10111111101
14955,1011111111
14956,10111111110
14957,101111111100
14958,1011111111001
14959,10111111111
14960,10111111111011
14961,101111111110
14962,1011111111101
14963,101111111111
14964,101111111101
14965,10111111110101
14966,101111111101011
14967,1000000011
14968,100000001
14969,10000000101110011001101100011000001000010
14970,10000000101110011001101100011000001000011
14971,1000000010111001100110110001100000100001
14972,10000000101110011001101100011000001000011100100000010
14973,100000001011100110011011000110000010000111001000000110
14974,10000000101110011001101100011000001000011100100000011
14975,100000001011100110011011000110000010000111001000000111
14976,1000000010111001100110110001100000100001110010000001
14977,1000000010111001100110110001100000100001110010000001101001
14978,10000000101110011001101100011000001000011100100000011010010
14979,10000000101110011001101100011000001000011100100000011010011
14980,100000001011100110011011001001
14981,1000000010111001100110110010010
14982,1000000010111001100110110010011
14983,1000000010111001100110110010011110111
14984,10000000101110011001101100100111101110
14985,10000000101110011001101100100111101111
14986,100000001011100110011011001001111011
14987,1000000010101001111010
14988,1000000010101001111011
14989,100000001010100111101
14990,1000000010111100110
14991,1000000010111100111
14992,100000001011110011
14993,100000001011100110011011000110000011010
14994,100000001011100110011011000110000011011
14995,10000000101110011001101100011000001101
14996,1000000010111001100110110001100000100001110010100111
14997,10000000101110011001101100011000001000011100101001110
14998,10000000101110011001101100011000001000011100101001111
14999,10000000101110011001101100011000001000011100101001110110
15000,10000000101110011001101100011000001000011100101001110111
15001,1000000010111001100110110001100000100001110010100111011
15002,10000000101110011001101100011000001000011100101111100011
15003,100000001011100110011011000110000010000111001011111000110
15004,100000001011100110011011000110000010000111001011111000111
15005,1000000010111001100110110001100000100001110010101101
15006,1000000010111001100110110001100000100001110010101111
15007,100000001011100110011011000110000010000111001010110
15008,100000001011100110011011000110000010000111001010111
15009,10000000101110011001101100011000001000011100101011
15010,10000000101110011001101100011000001000011100100000011110000110
15011,1000000010111001100110110001100000100001110010000001111000011
15012,10000000101110011001101100011000001000011100100000011110000111
15013,1000000010101010
15014,10000000101010101
15015,10000000101010111
15016,100000001010101
15017,1000000010101011
15018,10000000110
15019,100000001111
15020,10000000111
15021,1000000010111001100110110001100000100001110010000001111001
15022,100000001010101110
15023,100000001010101111
15024,1011111010
15025,1011111011
15026,101111101
14452,1
