rid,binaryID
1294,111101110111111111110111011101111101000000
6990,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111111011101111111111101111111111
6991,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111111011101111111111101111111
6992,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011111111111111110111011111111111011111111
6993,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010111111111111111101110111111111110111111111
10604,11111101111
10605,11111101111101
10606,111111011111010
10607,1111110111110100
10608,11111101111101000
10609,11111101111101000101
10610,111111011111010001011
10611,1111110111110100010111
10612,11111101111101000101111
10613,111111011111010001011110
10614,1111110111
10615,1111110101100
10616,1111110101101110
10617,11111101011011100
10618,111111010110111000
10619,1111110101101110001
10620,11111101011011100011
10621,111111010110111000111101110
10622,11111101011011100011110111001
10623,1111110101101110001111011100
10624,111111010110111000111101110011
10625,1111110101101110001111011100111
10626,11111101011011100011110111001111
10627,11111101011011100011110111001111111
10628,111111010110111000111101110011111111
10629,11111101011011100011110111001111111101
10630,111111010110111000111101110011111111010
10631,1111110101101110001111011100111111110101
10632,11111101011011100011110111001111111101011
10633,111111010110111000111101110011111111010110
10634,11111101011011100011110111001111111101011001
10635,111111010110111000111101110011111111010110011
10636,1111110101101110001111011100111111110101100
10637,1111110101101110001111011100111111110101100111
10638,111111010110111000111101110111111
10639,1111110101101110001111011101111110
10640,111111010110111000111101110111111011
10641,11111101011011100011110111011111101
10642,1111110101101110001111011101111110111
10643,111111010110111000111101110111111111
10644,1111110101101110001111011101111111110
10645,1111110101101110001111011101111111110111
10646,11111101011011100011110111011111111101110
10647,111111010110111000111101110111111111011100
10648,11111101011011100011110111011111111101110011
10649,111111010110111000111101110111111111011100110
10650,1111110101101110001111011101111111110111001101
10651,11111101011011100011110111011111111101110011010
10652,111111010110111000111101110111111111011100110111
10653,11111101011011100011110111011111111101110011011111111
10654,111111010110111000111101110111111111011100110111111111
10655,1111110101101110001111011101111111110111001101111111111
10656,1111110101101110001111011101111111110111001101111111111111
10657,11111101011011100011110111011111111101110011011111111111110
10658,111111010110111000111101110111111111011100110111111111111101
10659,1111110101101110001111011101111111110111001101111111111111011
10660,11111101011011100011110111011111111101110011011111111111110111
10661,111111010110111000111101110111111111011100110111111111111101111
10662,11111101011011100011110111011111111101110011011111111111110111111111
10663,1111110101101110001111011101111111110111001101111111111111011111111
10664,1111110101101110001111011101111111110111001101111111111111011111
10665,111111010110111000111101110111111111011100110111111111111101111111
10666,11111101011011100011110111011111111101110011011111111111110111111
10667,1111110101101110001111011101111111110111001101111111111111011111111101
10668,111111010110111000111101110111111111011100110111111111111101111111110
10669,1111110101101110001111011101111111110111001111
10670,11111101011011100011110111011111111101110011110
10671,111111010110111000111101110111111111011100111111
10672,1111110101101110001111011101111111110111001111110
10673,111111010110111000111101110111111111011100111111011
10674,11111101011011100011110111011111111101110011111101111
10675,111111010110111000111101110111111111011100111111011111011
10676,1111110101101110001111011101111111110111001111110111110111
10677,11111101011011100011110111011111111101110011111101111101110
10678,111111010110111000111101110111111111011100111111011111011100
10679,1111110101101110001111011101111111110111001111110111110111011
10680,11111101011011100011110111011111111101110011111101111101110110
10681,111111010110111000111101110111111111011100111111011111011101101
10682,1111110101101110001111011101111111110111001111110111110111011011
10683,11111101011011100011110111011111111101110011111101111101110110111
10684,11111101011011100011110111011111111101110011111101111101110110111111
10685,111111010110111000111101110111111111011100111111011111011101101111
10686,1111110101101110001111011101111111110111001111110111110111011011111
10687,111111010110111000111101110111111111011100111111011111011101101111111111011
10688,111111010110111000111101110111111111011100111111011111011101101111111111011111
10689,1111110101101110001111011101111111110111001111110111110111011011111111110111110
10690,11111101011011100011110111011111111101110011111101111101110110111111111101111101
10691,111111010110111000111101110111111111011100111111011111011101101111111111011111011
10692,1111110101101110001111011101111111110111001111110111110111011011111111110111110111100101
10693,1111110101101110001111011101111111110111001111110111110111011011111111110111110111100101111
10694,111111010110111000111101110111111111011100111111011111011101101111111111011111011110010111111
10695,11111101011011100011110111011111111101110011111101111101110110111111111101111101111001011111
10696,1111110101101110001111011101111111110111001111110111110111011011111111110111110111100101111110
10697,111111010110111000111101110111111111011100111111011111011101101111111111111
10698,1111110101101110001111011101111111110111001111110111110111011011111111111111
10699,11111101011011100011110111011111111101110011111101111101110110111111111111110
10700,111111010110111000111101110111111111011100111111011111011101101111111111111100
10701,11111101011011100011110111011111111101110011111101111101110110111111111111110011
10702,111111010110111000111101110111111111011100111111011111011101101111111111111100110
10703,1111110101101110001111011101111111110111001111110111110111011011111111111111001100
10704,11111101011011100011110111011111111101110011111101111101110110111111111111110011000
10705,111111010110111000111101110111111111011100111111011111011101101111111111111100110001
10706,11111101011011100011110111011111111101110011111101111101110110111111111111110011000101
10707,1111110101101110001111011101111111110111001111110111110111011011111111111111001100010
10708,111111010110111000111101110111111111011100111111011111011101101111111111111100110001011
10709,1111110101101110001111011101111111110111001111110111110111011011111111111111001100010111
10710,111111010110111000111101110111111111011101
10711,1111110101101110001111011101111111110111010
10712,11111101011011100011110111011111111101110101
10713,111111010110111000111101110111111111011101011
10714,1111110101101110001111011101111111110111010111
10715,111111010110111000111101110111111111011101011101
10716,11111101011011100011110111011111111101110101110
10717,1111110101101110001111011101111111110111010111010
10718,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010111111111111111101111111111
10719,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011111111111111110111111011
10720,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111111011111101
10721,1111110101101110001111011101111111110111001111110111110111011011111111110111110111100111111
10722,111111010110111000111101110111111111011100111111011111011101101111111111011111011110011111
10723,1111110101101110001111011101111111110111001111110111110111011011111111110111110111100111
10724,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111111011111
10725,1111110101101110001111011100111111110101100111110
10726,11111101011011100011110111001111111101011001111101
10727,111111010110111000111101110011111111010110011111011
10728,1111110101101110001111011100111111110101100111110110
10729,11111101011011100011110111001111111101011001111101101
10730,111111010110111000111101110011111111010110011111011011
10731,1111110101101110001111011100111111110101100111110110111
10732,1111110101101110001111011100111111110101100111110111
10733,1111110101101110001111011100111111110101100111111
10734,11111101011011100011110111001111111101011001111110
10735,11111101011011100011110111001111111101011001111111
10736,111111010110111000111101110011111111010110011111111
10737,111111010110111000111101110111111111011100111111011111011101101111111111111100110010100111111
10738,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101001111111
10739,111111010110111000111101110111111111011100111111011111011101101111111111111100110010100111
10740,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010011111111
10741,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010011111
10742,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101001111
10743,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010011111111101
10744,111111010110111000111101110111111111011100111111011111011101101111111111111100110010100111111111011
10745,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101001111111110111
10746,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010011111111101110
10747,111111010110111000111101110111111111011100111111011111011101101111111111111100110010100111111111011101
10748,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101001111111110111011
10749,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010011111111101110111001111
10750,111111010110111000111101110111111111011100111111011111011101101111111111111100110010100111111111011101110011
10751,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101001111111110111011100111
10752,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010011111111101110111001
10753,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010011111111111
10754,111111010110111000111101110111111111011100111111011111011101101111111111111100110010100111111111111
10755,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101001111111110111111
10756,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010011111111101111
10757,111111010110111000111101110111111111011100111111011111011101101111111111111100110010100111111111011111
10758,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101001111111110111011111
10759,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010011111111101110111111
10760,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010011111111101110111011
10761,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111111011101111111
10762,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011111111111111110111011111111
10763,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010111111111111111101110111111111
10764,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111111011101111111111
10765,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011111111111111110111011111111111
10766,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010111111111111111101110111111111110
10767,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111111011101111111111101
10768,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011111111111111110111011111111111011
10769,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010111111111111111101110111111111110111
10770,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111111011101111111111101111
10771,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111111011101111111111101111101
10772,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010111111111111111101110111111111111
10773,11111101111111
10774,1111110111110101
10775,11111101111101001
10776,111111011111010001011111111
10777,1111110111110100010111111111
10778,1111110111110100010111111
10779,11111101111101000101111111
10780,111111011111010001011111
10781,1111110111110100010111101110111
10782,11111101111101000101111011101111
10783,11111101111101000101111011111
10784,111111011111010001011110111111
10785,1111110111110100010111101111111
10786,11111101111101000101111011111110
10787,111111011111010001011110111111100
10788,1111110111110100010111101111111001
10789,11111101111101000101111011111110011
10790,111111011111010001011110111111100111
10791,1111110111110100010111101111111001110
10792,111111011111010001011110111111100111111111111
10793,1111110111110100010111101111111001111111111
10794,1111110111110100010111101111111001111111
10795,11111101111101000101111011111110011111111
10796,11111101111101000101111011111110011111111111
10797,111111011111010001011110111111100111111111
10798,1111110111110100010111101111111001111111111110
10799,11111101111101000101111011111110011111111111101
10800,1111110111110100010111101111111001111111111111
10801,11111101111101000101111011111110011111111111110
10802,11111101111101000101111011111110011111111111110101
10803,11111101111101000101111011111110011111111111111
10804,11111101111101000101111011111110011111111111110111
10805,111111011111010001011110111111100111111111111101111
10806,111111011111010001011110111111101
10807,1111110111110100010111101111111011
10808,11111101111101000101111011111111
10809,111111011111010001011110111111110
10810,1111110111110100010111101111111100
10811,11111101111101000101111011111111000
10812,111111011111010001011110111111111
10813,11111101111101000101111011111111011
10814,1111110111110100010111101111111101
10815,111111011111010001011110111111110011
10816,11111101111101000101111011111111001
10817,1111110111110100010111101110011
10818,111111011111010001011110111001111111
10819,11111101111101000101111011100111
10820,1111110111110100010111101110011111
10821,111111011111010001011110111001111
10822,11111101111101000101111011100111111
10823,1111110111110100010111101110011111110
10824,11111101111101000101111011100111111100
10825,11111101111101000101111011100111111101
10826,1111110111110100010111101110011111111
10827,11111101111101000101111011011
10828,1111110111110100010111101101
10829,11111101111101000111
10830,111111011111011
10831,11111101011001
10832,111111010110011
10833,1111110101100111
10834,1111110101101111
10835,11111101011011111
10836,111111010110111111
10837,1111110101101111111
10838,111111010110111001
10839,1111110101101110001110111
10840,11111101011011100011101
10841,111111010110111000111011111
10842,11111101011011100011101111
10843,111111010110111000111011
10844,1111110101101110001110111110
10845,11111101011011100011101111101
10846,111111010110111000111011111011
10847,1111110101101110001110111111
10848,111111010110111000111111
10849,1111110101101110001111111
10850,111111010110111000111101111
10851,1111110101101110001111011111
10852,11111101011011100011110111111
10853,11111101011011100011110111001111111111
10854,111111010110111000111101110011111111011
10855,1111110101101110001111011100111111110111
10856,1111110101101110001111011100111111110101111
10857,11111101011011100011110111001111111101011111
10858,111111010110111000111101110011111111010111111
10859,111111010110111000111101110011111111010111
10860,1111110101101110001111011100111111110101101
10861,11111101011011100011110111001111111101011011
10862,111111010110111000111101110011111111010110111
10863,11111101011011100011110111011111111101110011011111111111111
10864,111111010110111000111101110111111111011100110111111111111110
10865,1111110101101110001111011101111111110111001101111111111111101
10866,11111101011011100011110111011111111101110011011111111111111011
10867,111111010110111000111101110111111111011100110111111111111111
10868,111111010110111000111101110111111111011100110111111111111101111111111
10869,1111110101101110001111011101111111110111001101111111111111011111111111
10870,111111010110111000111101110111111111011100110111110
10871,1111110101101110001111011101111111110111001101111101
10872,11111101011011100011110111011111111101110011011
10873,11111101011011100011110111011111111101110011110111
10874,1111110101101110001111011101111111110111001111011
10875,1111110101101110001111011101111111110111001111110111110111001
10876,11111101011011100011110111011111111101110011111101111101110011
10877,11111101011011100011110111011111111101110011111101111101110110111111111111
10878,11111101011011100011110111011111111101110011111101111101110110111111111111111
10879,111111010110111000111101110111111111011100111111011111011101101111111111111100110110111111
10880,111111010110111000111101110111111111011100111111011111011101101111111111111100110110111
10881,11111101011011100011110111011111111101110011111101111101110110111111111111110011011011111
10882,1111110101101110001111011101111111110111001111110111110111011011111111111111001101101111
10883,1111110101101110001111011101111111110111001111110111110111011011111111111111001101101111111
10884,11111101011011100011110111011111111101110011111101111101110110111111111111110011011111111
10885,111111010110111000111101110111111111011100111111011111011101101111111111111100110111111111111
10886,1111110101101110001111011101111111110111001111110111110111011011111111111111001101111111111111
10887,111111010110111000111101110111111111011100111111011111011101101111111111111100110111111111
10888,11111101011011100011110111011111111101110011111101111101110110111111111111110011011111111111111
10889,11111101011011100011110111011111111101110011111101111101110110111111111111110011011111111111
10890,1111110101101110001111011101111111110111001111110111110111011011111111111111001101111111111
10891,11111101011011100011110111011111111101110011111101111101110110111111111111110011001
10892,111111010110111000111101110111111111011100111111011111011101101111111111111100110010
10893,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101
10894,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010
10895,111111010110111000111101110111111111011100111111011111011101101111111111111100110010100
10896,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101000
10897,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010001
10898,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101
10899,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011
10900,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010111
10901,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111
10902,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011111
10903,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011111111
10904,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010111111111111
10905,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111
10906,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011111111111
10907,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010111111111
10908,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111
10909,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010111111111111101
10910,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011111111111110
10911,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111011
10912,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111011011
10913,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010111111111111101101
10914,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011111111111110110
10915,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111011011101
10916,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011111111111110110111011
10917,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010111111111111101101110111
10918,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111011011101110
10919,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011111111111110110111011101
10920,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010111111111111101101110111011
10921,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111011011101110111
10922,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011111111111110110111011111
10923,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111011011101111
10924,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111011011111
10925,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111011111
10926,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010111111111111101111
10927,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111011111111
10928,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011111111111110111111
10929,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011111111111110111
10930,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010111111111111101111111
10931,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011111111111110111111111
10932,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011111111111111
10933,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010111111111111111
10934,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010111111111111111101
10935,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111111111
10936,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011111111111111111111
10937,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010111111111111111111111
10938,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111111111111
10939,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111111101
10940,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011111111111111111011
10941,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111111101111
10942,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010111111111111111110111
10943,111111010110111000111101110111111111011100111111011111011101101111111111111100110010101111111111111111101111111
10944,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010111111111111111110111111101
10945,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011111111111111111011111110
10946,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011111111111111111011111111
10947,11111101011011100011110111011111111101110011111101111101110110111111111111110011001010111111111111111110111111111
10948,1111110101101110001111011101111111110111001111110111110111011011111111111111001100101011111101
10949,111111010110111000111101110111111111011100111111011111011101101111111111111100110011
10950,11111101011011100011110111011111111101110011111101111101110110111111111111110011001101
10951,1111110101101110001111011101111111110111001111110111110111011011111111111111001100110
10952,1111110101101110001111011101111111110111001111110111110111011011111111111111001100111
10953,11111101011011100011110111011111111101110011111101111101110110111111111111110011000111
10954,111111010110111000111101110111111111011100111111011111011101101111111111111100110001111
10955,1111110101101110001111011101111111110111001111110111110111011011111111111111001100011
10956,11111101011011100011110111011111111101110011111101111101110110111111111111110011000101111
10957,11111101011011100011110111011111111101110011111101111101110110111111111111110011000101111111
10958,111111010110111000111101110111111111011100111111011111011101101111111111111100110001011111111111
10959,111111010110111000111101110111111111011100111111011111011101101111111111111100110001011111
10960,1111110101101110001111011101111111110111001111110111110111011011111111111111001100010111111111
10961,111111010110111000111101110111111111011100111111011111011101101111111111111100110001011111111
10962,1111110101101110001111011101111111110111001111110111110111011011111111111111001100010111111
10963,11111101011011100011110111011111111101110011111101111101110110111111111111110011000101111111111
10964,1111110101101110001111011101111111110111001111110111110111011011111111111111001100010111111111111
10965,11111101011011100011110111011111111101110011111101111101110110111111111111110011000101111111111111
10966,111111010110111000111101110111111111011100111111011111011101101111111111111100110001011111111111111
10967,1111110101101110001111011101111111110111001111110111110111011011111111111111001100010111111111111111
10968,111111010110111000111101110111111111011100111111011111011101101111111111111100110001011111111111111111
10969,1111110101101110001111011101111111110111001111110111110111011011111111111111001100010111111111111111111
10970,11111101011011100011110111011111111101110011111101111101110110111111111111110011000101111111111111111
10971,111111010110111000111101110111111111011100111111011111011101101111111111111100111
10972,1111110101101110001111011101111111110111001111110111110111011011111111111111001111
10973,1111110101101110001111011101111111110111001111110111110111011011111111111111001
10974,111111010110111000111101110111111111011100111111011111011101101111111111111101111
10975,1111110101101110001111011101111111110111001111110111110111011011111111111111011111
10976,11111101011011100011110111011111111101110011111101111101110110111111111111110111111
10977,1111110101101110001111011101111111110111001111110111110111011011111111111111011011111
10978,11111101011011100011110111011111111101110011111101111101110110111111111111110110
10979,111111010110111000111101110111111111011100111111011111011101101111111111111101101
10980,11111101011011100011110111011111111101110011111101111101110110111111111111110110111
10981,1111110101101110001111011101111111110111001111110111110111011011111111111111011011
10982,111111010110111000111101110111111111011100111111011111011101101111111111111101101111
10983,11111101011011100011110111011111111101110011111101111101110110111111111111110110111111
10984,1111110101101110001111011101111111110111001111110111110111011011111111110111111
10985,1111110101101110001111011101111111110111001111110111110111011011111111110111111111
10986,111111010110111000111101110111111111011100111111011111011101101111111111011111111111
10987,111111010110111000111101110111111111011100111111011111011101101111111111011111111
10988,11111101011011100011110111011111111101110011111101111101110110111111111101111111
10989,11111101011011100011110111011111111101110011111101111101110110111111111101111111111
10990,11111101011011100011110111011111111101110011111101111101110110111111111101111111111101
10991,1111110101101110001111011101111111110111001111110111110111011011111111110111111111110
10992,111111010110111000111101110111111111011100111111011111011101101111111111011111111111011
10993,1111110101101110001111011101111111110111001111110111110111011011111111110111111111110111
10994,11111101011011100011110111011111111101110011111101111101110110111111111101111111111101111
10995,1111110101101110001111011101111111110111001111110111110111011011111111110111111111111
10996,11111101011011100011110111011111111101110011111101111101110110111111111101111101111111
10997,1111110101101110001111011101111111110111001111110111110111011011111111110111110111111
10998,11111101011011100011110111011111111101110011111101111101110110111111111101111101111011
10999,1111110101101110001111011101111111110111001111110111110111011011111111110111110111100101111111
11000,1111110101101110001111011101111111110111001111110111110111011011111111110111110111100101101
11001,111111010110111000111101110111111111011100111111011111011101101111111111011111011110010110111
11002,11111101011011100011110111011111111101110011111101111101110110111111111101111101111001011011
11003,1111110101101110001111011101111111110111001111110111110111011011111111110111110111100101101111
11004,11111101011011100011110111011111111101110011111101111101110110111111111101111101111001011011111
11005,111111010110111000111101110111111111011100111111011111011101101111111111011111011110010110111111
11006,1111110101101110001111011101111111110111001111110111110111011011111111110111110111100101101111111
11007,111111010110111000111101110111111111011100111111011111011101101111111111011111011110001
11008,1111110101101110001111011101111111110111001111110111110111011011111111110111110111100011
11009,111111010110111000111101110111111111011100111111011111011101101111111111011111011101
11010,111111010110111000111101110111111111011100111111011111011101101111111111011101
11011,111111010110111000111101110111111111011100111111011111011101111
11012,11111101011011100011110111011111111101110011111101111101110111
11013,111111010110111000111101110111111111011100111111011111011101
11014,11111101011011100011110111011111111101110011111101111101111
11015,111111010110111000111101110111111111011100111111011111011111
11016,11111101011011100011110111011111111101110011111101111111
11017,1111110101101110001111011101111111110111001111110111111111
11018,11111101011011100011110111011111111101110011111101111111111
11019,111111010110111000111101110111111111011100111111011111111
11020,1111110101101110001111011101111111110111001111110111
11021,11111101011011100011110111011111111101110011111101
11022,1111110101101110001111011101111111110111001111111
11023,11111101011011100011110111011111111101110011111111
11024,111111010110111000111101110111111111011100111111111
11025,1111110101101110001111011101111111110111001111111110
11026,11111101011011100011110111011111111101110011111111101
11027,111111010110111000111101110111111111011100111111111011
11028,111111010110111000111101110111111111011100111111111011111
11029,111111010110111000111101110111111111011100111111111011111111
11030,1111110101101110001111011101111111110111001111111110111111111
11031,11111101011011100011110111011111111101110011111111101111111111
11032,111111010110111000111101110111111111011100111111111011111111110
11033,111111010110111000111101110111111111011100111111111011111111110101
11034,1111110101101110001111011101111111110111001111111110111111111101010
11035,11111101011011100011110111011111111101110011111111101111111111010100
11036,11111101011011100011110111011111111101110011111111101111111111010100011
11037,111111010110111000111101110111111111011100111111111011111111110101000
11038,1111110101101110001111011101111111110111001111111110111111111101010001
11039,111111010110111000111101110111111111011100111111111011111111110101000110
11040,1111110101101110001111011101111111110111001111111110111111111101010001100
11041,11111101011011100011110111011111111101110011111111101111111111010100011000
11042,111111010110111000111101110111111111011100111111111011111111110101000110001
11043,1111110101101110001111011101111111110111001111111110111111111101010001100011
11044,111111010110111000111101110111111111011100111111111011111111110101000110001110011
11045,11111101011011100011110111011111111101110011111111101111111111010100011000111001
11046,11111101011011100011110111011111111101110011111111101111111111010100011000111001111
11047,1111110101101110001111011101111111110111001111111110111111111101010001100011100111
11048,11111101011011100011110111011111111101110011111111101111111111010100011000111001111011111
11049,1111110101101110001111011101111111110111001111111110111111111101010001100011100111101
11050,111111010110111000111101110111111111011100111111111011111111110101000110001110011110
11051,11111101011011100011110111011111111101110011111111101111111111010100011000111001111011
11052,111111010110111000111101110111111111011100111111111011111111110101000110001110011110111
11053,1111110101101110001111011101111111110111001111111110111111111101010001100011100111101111
11054,111111010110111000111101110111111111011100111111111011111111110101000110001110011110111111
11055,111111010110111000111101110111111111011100111111111011111111110111
11056,1111110101101110001111011101111111110111001111111110111111111101110
11057,11111101011011100011110111011111111101110011111111101111111111011101
11058,1111110101101110001111011101111111110111001111111110111111111101111
11059,1111110101101110001111011101111111110111001111111110111111111101010011
11060,111111010110111000111101110111111111011100111111111011111111110101001
11061,11111101011011100011110111011111111101110011111111101111111111010100011001
11062,111111010110111000111101110111111111011100111111111011111111110101000110010
11063,1111110101101110001111011101111111110111001111111110111111111101010001100101
11064,11111101011011100011110111011111111101110011111111101111111111010100011001011
